model_name,F1,ROC,acc-class-1,acc-class-2,TPR,FPR,AUC,THRE
SynClass,0.6111111111111112,0.6190476190476191,0.5925925925925926,0.6666666666666666,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.05
SynClass,0.6111111111111112,0.6190476190476191,0.5925925925925926,0.6666666666666666,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.060000000000000005
SynClass,0.6111111111111112,0.6190476190476191,0.5925925925925926,0.6666666666666666,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.07
SynClass,0.6111111111111112,0.6190476190476191,0.5925925925925926,0.6666666666666666,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.08000000000000002
SynClass,0.6111111111111112,0.6190476190476191,0.5925925925925926,0.6666666666666666,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.09000000000000001
SynClass,0.5452991452991454,0.5476190476190477,0.5416666666666666,0.5555555555555556,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.1
SynClass,0.5452991452991454,0.5476190476190477,0.5416666666666666,0.5555555555555556,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.11000000000000001
SynClass,0.5452991452991454,0.5476190476190477,0.5416666666666666,0.5555555555555556,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.12000000000000001
SynClass,0.5452991452991454,0.5476190476190477,0.5416666666666666,0.5555555555555556,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.13
SynClass,0.5452991452991454,0.5476190476190477,0.5416666666666666,0.5555555555555556,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.14
SynClass,0.5452991452991454,0.5476190476190477,0.5416666666666666,0.5555555555555556,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.15000000000000002
SynClass,0.5931623931623933,0.5952380952380953,0.6111111111111112,0.5833333333333334,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.16000000000000003
SynClass,0.7035294117647058,0.7142857142857142,0.8461538461538461,0.6551724137931034,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.17000000000000004
SynClass,0.6755793226381461,0.6904761904761905,0.8333333333333334,0.6333333333333333,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.18000000000000005
SynClass,0.6755793226381461,0.6904761904761905,0.8333333333333334,0.6333333333333333,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.19
SynClass,0.6755793226381461,0.6904761904761905,0.8333333333333334,0.6333333333333333,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.2
SynClass,0.6755793226381461,0.6904761904761905,0.8333333333333334,0.6333333333333333,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.21000000000000002
SynClass,0.6755793226381461,0.6904761904761905,0.8333333333333334,0.6333333333333333,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.22000000000000003
SynClass,0.6755793226381461,0.6904761904761905,0.8333333333333334,0.6333333333333333,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.23000000000000004
SynClass,0.6755793226381461,0.6904761904761905,0.8333333333333334,0.6333333333333333,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.24000000000000005
SynClass,0.6971153846153846,0.7142857142857143,0.9090909090909091,0.6451612903225806,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.25000000000000006
SynClass,0.667681071211199,0.6904761904761905,0.9,0.625,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.26000000000000006
SynClass,0.667681071211199,0.6904761904761905,0.9,0.625,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.27
SynClass,0.667681071211199,0.6904761904761905,0.9,0.625,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.28
SynClass,0.667681071211199,0.6904761904761905,0.9,0.625,"[0.         0.04761905 0.23809524 0.33333333 0.38095238 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.52380952 0.61904762
 0.66666667 0.76190476 1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.04761905 0.0952381  0.0952381  0.33333333 0.38095238 0.52380952
 0.52380952 0.52380952 1.        ]",0.6927437641723355,0.29000000000000004
