model_name,F1,ROC,acc-class-1,acc-class-2,TPR,FPR,AUC,THRE
SynClass,0.6025806451612903,0.6071428571428572,0.5882352941176471,0.6363636363636364,"[0.         0.07142857 0.21428571 0.35714286 0.42857143 0.71428571
 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.5
 1.        ]",0.6326530612244898,0.05
SynClass,0.6025806451612903,0.6071428571428572,0.5882352941176471,0.6363636363636364,"[0.         0.07142857 0.21428571 0.35714286 0.42857143 0.71428571
 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.5
 1.        ]",0.6326530612244898,0.060000000000000005
SynClass,0.6025806451612903,0.6071428571428572,0.5882352941176471,0.6363636363636364,"[0.         0.07142857 0.21428571 0.35714286 0.42857143 0.71428571
 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.5
 1.        ]",0.6326530612244898,0.07
SynClass,0.6025806451612903,0.6071428571428572,0.5882352941176471,0.6363636363636364,"[0.         0.07142857 0.21428571 0.35714286 0.42857143 0.71428571
 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.5
 1.        ]",0.6326530612244898,0.08000000000000002
SynClass,0.5625,0.5714285714285714,0.6,0.5555555555555556,"[0.         0.07142857 0.21428571 0.35714286 0.42857143 0.71428571
 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.5
 1.        ]",0.6326530612244898,0.09000000000000001
SynClass,0.5204216073781291,0.5357142857142858,0.5555555555555556,0.5263157894736842,"[0.         0.07142857 0.21428571 0.35714286 0.42857143 0.71428571
 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.5
 1.        ]",0.6326530612244898,0.1
SynClass,0.5204216073781291,0.5357142857142858,0.5555555555555556,0.5263157894736842,"[0.         0.07142857 0.21428571 0.35714286 0.42857143 0.71428571
 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.5
 1.        ]",0.6326530612244898,0.11000000000000001
SynClass,0.5204216073781291,0.5357142857142858,0.5555555555555556,0.5263157894736842,"[0.         0.07142857 0.21428571 0.35714286 0.42857143 0.71428571
 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.5
 1.        ]",0.6326530612244898,0.12000000000000001
SynClass,0.5204216073781291,0.5357142857142858,0.5555555555555556,0.5263157894736842,"[0.         0.07142857 0.21428571 0.35714286 0.42857143 0.71428571
 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.5
 1.        ]",0.6326530612244898,0.13
SynClass,0.5204216073781291,0.5357142857142858,0.5555555555555556,0.5263157894736842,"[0.         0.07142857 0.21428571 0.35714286 0.42857143 0.71428571
 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.5
 1.        ]",0.6326530612244898,0.14
