model_name,F1,ROC,acc-class-1,acc-class-2,TPR,FPR,AUC,THRE
SynClass,0.6392572944297081,0.6470588235294117,0.6136363636363636,0.7083333333333334,"[0.         0.02941176 0.20588235 0.26470588 0.26470588 0.32352941
 0.32352941 0.35294118 0.38235294 0.41176471 0.41176471 0.44117647
 0.5        0.52941176 0.52941176 0.52941176 0.64705882 0.79411765
 1.        ]","[0.         0.         0.         0.         0.02941176 0.02941176
 0.05882353 0.08823529 0.08823529 0.11764706 0.14705882 0.14705882
 0.14705882 0.32352941 0.38235294 0.41176471 0.44117647 0.5
 1.        ]",0.6967993079584774,0.05
SynClass,0.6392572944297081,0.6470588235294117,0.6136363636363636,0.7083333333333334,"[0.         0.02941176 0.20588235 0.26470588 0.26470588 0.32352941
 0.32352941 0.35294118 0.38235294 0.41176471 0.41176471 0.44117647
 0.5        0.52941176 0.52941176 0.52941176 0.64705882 0.79411765
 1.        ]","[0.         0.         0.         0.         0.02941176 0.02941176
 0.05882353 0.08823529 0.08823529 0.11764706 0.14705882 0.14705882
 0.14705882 0.32352941 0.38235294 0.41176471 0.44117647 0.5
 1.        ]",0.6967993079584774,0.060000000000000005
SynClass,0.6392572944297081,0.6470588235294117,0.6136363636363636,0.7083333333333334,"[0.         0.02941176 0.20588235 0.26470588 0.26470588 0.32352941
 0.32352941 0.35294118 0.38235294 0.41176471 0.41176471 0.44117647
 0.5        0.52941176 0.52941176 0.52941176 0.64705882 0.79411765
 1.        ]","[0.         0.         0.         0.         0.02941176 0.02941176
 0.05882353 0.08823529 0.08823529 0.11764706 0.14705882 0.14705882
 0.14705882 0.32352941 0.38235294 0.41176471 0.44117647 0.5
 1.        ]",0.6967993079584774,0.07
SynClass,0.6392572944297081,0.6470588235294117,0.6136363636363636,0.7083333333333334,"[0.         0.02941176 0.20588235 0.26470588 0.26470588 0.32352941
 0.32352941 0.35294118 0.38235294 0.41176471 0.41176471 0.44117647
 0.5        0.52941176 0.52941176 0.52941176 0.64705882 0.79411765
 1.        ]","[0.         0.         0.         0.         0.02941176 0.02941176
 0.05882353 0.08823529 0.08823529 0.11764706 0.14705882 0.14705882
 0.14705882 0.32352941 0.38235294 0.41176471 0.44117647 0.5
 1.        ]",0.6967993079584774,0.08000000000000002
SynClass,0.6392572944297081,0.6470588235294117,0.6136363636363636,0.7083333333333334,"[0.         0.02941176 0.20588235 0.26470588 0.26470588 0.32352941
 0.32352941 0.35294118 0.38235294 0.41176471 0.41176471 0.44117647
 0.5        0.52941176 0.52941176 0.52941176 0.64705882 0.79411765
 1.        ]","[0.         0.         0.         0.         0.02941176 0.02941176
 0.05882353 0.08823529 0.08823529 0.11764706 0.14705882 0.14705882
 0.14705882 0.32352941 0.38235294 0.41176471 0.44117647 0.5
 1.        ]",0.6967993079584774,0.09000000000000001
SynClass,0.6021668472372698,0.6029411764705882,0.5945945945945946,0.6129032258064516,"[0.         0.02941176 0.20588235 0.26470588 0.26470588 0.32352941
 0.32352941 0.35294118 0.38235294 0.41176471 0.41176471 0.44117647
 0.5        0.52941176 0.52941176 0.52941176 0.64705882 0.79411765
 1.        ]","[0.         0.         0.         0.         0.02941176 0.02941176
 0.05882353 0.08823529 0.08823529 0.11764706 0.14705882 0.14705882
 0.14705882 0.32352941 0.38235294 0.41176471 0.44117647 0.5
 1.        ]",0.6967993079584774,0.1
SynClass,0.5584415584415585,0.5588235294117647,0.5625,0.5555555555555556,"[0.         0.02941176 0.20588235 0.26470588 0.26470588 0.32352941
 0.32352941 0.35294118 0.38235294 0.41176471 0.41176471 0.44117647
 0.5        0.52941176 0.52941176 0.52941176 0.64705882 0.79411765
 1.        ]","[0.         0.         0.         0.         0.02941176 0.02941176
 0.05882353 0.08823529 0.08823529 0.11764706 0.14705882 0.14705882
 0.14705882 0.32352941 0.38235294 0.41176471 0.44117647 0.5
 1.        ]",0.6967993079584774,0.11000000000000001
SynClass,0.5584415584415585,0.5588235294117647,0.5625,0.5555555555555556,"[0.         0.02941176 0.20588235 0.26470588 0.26470588 0.32352941
 0.32352941 0.35294118 0.38235294 0.41176471 0.41176471 0.44117647
 0.5        0.52941176 0.52941176 0.52941176 0.64705882 0.79411765
 1.        ]","[0.         0.         0.         0.         0.02941176 0.02941176
 0.05882353 0.08823529 0.08823529 0.11764706 0.14705882 0.14705882
 0.14705882 0.32352941 0.38235294 0.41176471 0.44117647 0.5
 1.        ]",0.6967993079584774,0.12000000000000001
SynClass,0.5584415584415585,0.5588235294117647,0.5625,0.5555555555555556,"[0.         0.02941176 0.20588235 0.26470588 0.26470588 0.32352941
 0.32352941 0.35294118 0.38235294 0.41176471 0.41176471 0.44117647
 0.5        0.52941176 0.52941176 0.52941176 0.64705882 0.79411765
 1.        ]","[0.         0.         0.         0.         0.02941176 0.02941176
 0.05882353 0.08823529 0.08823529 0.11764706 0.14705882 0.14705882
 0.14705882 0.32352941 0.38235294 0.41176471 0.44117647 0.5
 1.        ]",0.6967993079584774,0.13
SynClass,0.5584415584415585,0.5588235294117647,0.5625,0.5555555555555556,"[0.         0.02941176 0.20588235 0.26470588 0.26470588 0.32352941
 0.32352941 0.35294118 0.38235294 0.41176471 0.41176471 0.44117647
 0.5        0.52941176 0.52941176 0.52941176 0.64705882 0.79411765
 1.        ]","[0.         0.         0.         0.         0.02941176 0.02941176
 0.05882353 0.08823529 0.08823529 0.11764706 0.14705882 0.14705882
 0.14705882 0.32352941 0.38235294 0.41176471 0.44117647 0.5
 1.        ]",0.6967993079584774,0.14
